cloth_name,cloth_link,cloth_image,cloth_pattern,cloth_type,codi_link,cloth_color
슬림 크롭 데님 팬츠 [라이트 인디고],https://www.musinsa.com/app/goods/1321881/0,https://image.msscdn.net/images/goods_img/20200225/1321881/1321881_3_500.jpg?t=20201113171647,None,데님 팬츠,https://www.musinsa.com/app/styles/views/20057?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,데님
테이퍼드 와이드 원턱 린넨 팬츠_Oatmeal,https://www.musinsa.com/app/goods/1931720/0,https://image.msscdn.net/images/goods_img/20210430/1931720/1931720_3_500.jpg?t=20220415153458,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/21968?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,None
레귤러 핏 코듀로이 팬츠 [베이지],https://www.musinsa.com/app/goods/1176315/0,https://image.msscdn.net/images/goods_img/20191004/1176315/1176315_3_500.jpg?t=20220907175351,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/13453?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,베이지
테이퍼드 치노 팬츠 [베이지],https://www.musinsa.com/app/goods/743460/0,https://image.msscdn.net/images/goods_img/20180327/743460/743460_2_500.jpg?t=20190212150157,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/4658?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,베이지
라이트웨이트 세미 와이드 히든 밴딩 슬랙스 [베이지],https://www.musinsa.com/app/goods/1312047/0,https://image.msscdn.net/images/goods_img/20200219/1312047/1312047_2_500.jpg?t=20210705122741,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/17059?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,베이지
New Wave Black / New Stan,https://www.musinsa.com/app/goods/1764721/0,https://image.msscdn.net/images/goods_img/20210127/1764721/1764721_11_500.jpg?t=20210813141400,None,데님 팬츠,https://www.musinsa.com/app/styles/views/20362?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,None
세미 와이드 히든 밴딩 슬랙스 [화이트],https://www.musinsa.com/app/goods/1239618/0,https://image.msscdn.net/images/goods_img/20191129/1239618/1239618_3_500.jpg?t=20210705102443,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/14331?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=4,화이트
레귤러 핏 코듀로이 팬츠 [크림],https://www.musinsa.com/app/goods/1176317/0,https://image.msscdn.net/images/goods_img/20191004/1176317/1176317_3_500.jpg?t=20220907175722,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/12610?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,크림
테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],https://www.musinsa.com/app/goods/1149328/0,https://image.msscdn.net/images/goods_img/20190910/1149328/1149328_10_500.jpg?t=20220125143718,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/22952?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,블랙
라운지 스웨트 팬츠 [아보카도],https://www.musinsa.com/app/goods/1212789/0,https://image.msscdn.net/images/goods_img/20191105/1212789/1212789_3_500.jpg?t=20200702161606,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/13872?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
라이트웨이트 테이퍼드 밴딩 크롭 슬랙스 [라이트 베이지],https://www.musinsa.com/app/goods/977047/0,https://image.msscdn.net/images/goods_img/20190308/977047/977047_2_500.jpg?t=20210706122536,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/9470?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,베이지
[PB19031042] 컬러블록 카고 팬츠 (BLACK),https://www.musinsa.com/app/goods/1232095/0,https://image.msscdn.net/images/goods_img/20191121/1232095/1232095_1_500.jpg?t=20191121130212,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/14268?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,카고
울 크롭 수트 팬츠 BLACK,https://www.musinsa.com/app/goods/1152475/0,https://image.msscdn.net/images/goods_img/20190911/1152475/1152475_1_500.jpg?t=20190911132412,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/12488?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
라이트웨이트 테이퍼드 히든 밴딩 크롭 슬랙스 [더스티 민트],https://www.musinsa.com/app/goods/1432123/0,https://image.msscdn.net/images/goods_img/20200506/1432123/1432123_2_500.jpg?t=20210702103834,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/17057?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,민트
3-스트라이프 트레이닝 팬츠 - 와인 / CM1410,https://www.musinsa.com/app/goods/957881/0,https://image.msscdn.net/images/goods_img/20190219/957881/957881_6_500.jpg?t=20210727113226,스트라이프,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/12479?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
와이드 데님 팬츠 (LIGHT BLUE),https://www.musinsa.com/app/goods/858911/0,https://image.msscdn.net/images/goods_img/20180914/858911/858911_6_500.jpg?t=20220628150414,None,데님 팬츠,https://www.musinsa.com/app/styles/views/22070?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,데님
1968 HIMALAYA JEANS [WIDE STRAIGHT],https://www.musinsa.com/app/goods/1555407/0,https://image.msscdn.net/images/goods_img/20200819/1555407/1555407_1_500.jpg?t=20220628154114,None,데님 팬츠,https://www.musinsa.com/app/styles/views/18129?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
와이드 히든 밴딩 슬랙스 [블랙],https://www.musinsa.com/app/goods/1168906/0,https://image.msscdn.net/images/goods_img/20190927/1168906/1168906_4_500.jpg?t=20201113172921,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/18489?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,블랙
모던 유로파 트랙팬츠 - 블랙:화이트 / GJ6745,https://www.musinsa.com/app/goods/1514260/0,https://image.msscdn.net/images/goods_img/20200714/1514260/1514260_1_500.jpg?t=20200720141951,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/18658?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,블랙
유니섹스 세미 와이드 밴딩 슬랙스,https://www.musinsa.com/app/goods/750908/0,https://image.msscdn.net/images/goods_img/20180406/750908/750908_6_500.jpg?t=20200512160152,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/22226?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
코튼 이지 쇼츠 [크림],https://www.musinsa.com/app/goods/1017894/0,https://image.msscdn.net/images/goods_img/20190418/1017894/1017894_1_500.jpg?t=20190418102237,None,숏 팬츠,https://www.musinsa.com/app/styles/views/15615?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,크림
와이드 카브라 모직 팬츠,https://www.musinsa.com/app/goods/1213773/0,https://image.msscdn.net/images/goods_img/20191105/1213773/1213773_1_500.jpg?t=20220628151038,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/14643?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
세미 와이드 슬릿 히든 밴딩 슬랙스 [미디엄 그레이],https://www.musinsa.com/app/goods/1224170/0,https://image.msscdn.net/images/goods_img/20191113/1224170/1224170_4_500.jpg?t=20210705110948,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/14453?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,그레이
17fw OG fatigue pants forest,https://www.musinsa.com/app/goods/494431/0,https://image.msscdn.net/images/goods_img/20170307/494431/494431_2_500.jpg?t=20170906235343,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/1488?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
가론 울 팬츠 (CHARCOAL),https://www.musinsa.com/app/goods/1203842/0,https://image.msscdn.net/images/goods_img/20191028/1203842/1203842_2_500.jpg?t=20210330102459,None,기타 바지,https://www.musinsa.com/app/styles/views/13729?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
라이트웨이트 와이드 밴딩 슬랙스 [블랙],https://www.musinsa.com/app/goods/974910/0,https://image.msscdn.net/images/goods_img/20190307/974910/974910_4_500.jpg?t=20210706120704,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/9457?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,블랙
1931 OBJECT JEANS [CROP STRAIGHT],https://www.musinsa.com/app/goods/978464/0,https://image.msscdn.net/images/goods_img/20190309/978464/978464_4_500.jpg?t=20220628150355,None,데님 팬츠,https://www.musinsa.com/app/styles/views/9160?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
LOOSE-FIT CARGO PANTS (Khaki),https://www.musinsa.com/app/goods/866458/0,https://image.msscdn.net/images/goods_img/20180925/866458/866458_3_500.jpg?t=20181004235120,None,기타 바지,https://www.musinsa.com/app/styles/views/6975?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
1931 OBJECT JEANS [CROP STRAIGHT],https://www.musinsa.com/app/goods/978464/0,https://image.msscdn.net/images/goods_img/20190309/978464/978464_4_500.jpg?t=20220628150355,None,데님 팬츠,https://www.musinsa.com/app/styles/views/9945?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
와이드 히든 밴딩 슬랙스 [그레이],https://www.musinsa.com/app/goods/1675529/0,https://image.msscdn.net/images/goods_img/20201103/1675529/1675529_3_500.jpg?t=20210702094213,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/18736?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,그레이
캐롯 히든 밴딩 크롭 슬랙스 [더스티 베이지],https://www.musinsa.com/app/goods/1295991/0,https://image.msscdn.net/images/goods_img/20200207/1295991/1295991_3_500.jpg?t=20210705105423,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/18042?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,베이지
테이퍼드 히든 밴딩 크롭 슬랙스 [화이트],https://www.musinsa.com/app/goods/1231425/0,https://image.msscdn.net/images/goods_img/20191120/1231425/1231425_3_500.jpg?t=20210705095623,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/20868?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,화이트
와이드 히든 밴딩 슬랙스 [라이트 브라운],https://www.musinsa.com/app/goods/1999997/0,https://image.msscdn.net/images/goods_img/20210617/1999997/1999997_4_500.jpg?t=20211020174547,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/25296?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,브라운
레귤러 핏 코듀로이 팬츠 [더스티 카키],https://www.musinsa.com/app/goods/1176320/0,https://image.msscdn.net/images/goods_img/20191004/1176320/1176320_3_500.jpg?t=20220907175542,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/12911?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,카키
라이트웨이트 세미 와이드 히든 밴딩 슬랙스 [라이트 그레이],https://www.musinsa.com/app/goods/1312039/0,https://image.msscdn.net/images/goods_img/20200219/1312039/1312039_4_500.jpg?t=20210705122643,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/17676?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,그레이
1931 OBJECT JEANS [CROP STRAIGHT],https://www.musinsa.com/app/goods/978464/0,https://image.msscdn.net/images/goods_img/20190309/978464/978464_4_500.jpg?t=20220628150355,None,데님 팬츠,https://www.musinsa.com/app/styles/views/10000?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,None
1123 STANDARD JEANS(NATURAL),https://www.musinsa.com/app/goods/1101210/0,https://image.msscdn.net/images/goods_img/20190723/1101210/1101210_2_500.jpg?t=20191212182611,None,데님 팬츠,https://www.musinsa.com/app/styles/views/11922?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,None
와이드 코듀로이 팬츠 [크림],https://www.musinsa.com/app/goods/1176329/0,https://image.msscdn.net/images/goods_img/20191004/1176329/1176329_2_500.jpg?t=20220907171217,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/12599?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,크림
3-스트라이프 트레이닝 팬츠 - 와인 / CM1410,https://www.musinsa.com/app/goods/957881/0,https://image.msscdn.net/images/goods_img/20190219/957881/957881_6_500.jpg?t=20210727113226,스트라이프,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/12633?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,None
유니섹스 와이드핏 코튼 퍼티그 팬츠-카키,https://www.musinsa.com/app/goods/1265721/0,https://image.msscdn.net/images/goods_img/20200108/1265721/1265721_1_500.jpg?t=20200116194931,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/14609?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,카키
pin tuck wide denim pants indigo washed,https://www.musinsa.com/app/goods/1423392/0,https://image.msscdn.net/images/goods_img/20200427/1423392/1423392_1_500.jpg?t=20200429110708,None,데님 팬츠,https://www.musinsa.com/app/styles/views/17256?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,denim
와이드 코듀로이 팬츠 [블랙],https://www.musinsa.com/app/goods/1176326/0,https://image.msscdn.net/images/goods_img/20191004/1176326/1176326_2_500.jpg?t=20220907171124,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/12907?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,블랙
유니섹스 세미 와이드 밴딩 슬랙스 그레이,https://www.musinsa.com/app/goods/946853/0,https://image.msscdn.net/images/goods_img/20190201/946853/946853_3_500.jpg?t=20200602042351,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/21969?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,그레이
라이트웨이트 리얼 와이드 히든 밴딩 슬랙스 [라이트 베이지],https://www.musinsa.com/app/goods/1312131/0,https://image.msscdn.net/images/goods_img/20200219/1312131/1312131_2_500.jpg?t=20210705133731,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/17062?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,베이지
오리지널 구르카 숏팬츠 카키,https://www.musinsa.com/app/goods/1507543/0,https://image.msscdn.net/images/goods_img/20200706/1507543/1507543_1_500.jpg?t=20200706203712,None,숏 팬츠,https://www.musinsa.com/app/styles/views/17481?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=6,카키
가론 울 팬츠 (CHARCOAL),https://www.musinsa.com/app/goods/1203842/0,https://image.msscdn.net/images/goods_img/20191028/1203842/1203842_2_500.jpg?t=20210330102459,None,기타 바지,https://www.musinsa.com/app/styles/views/13729?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
라이트웨이트 와이드 밴딩 슬랙스 [블랙],https://www.musinsa.com/app/goods/974910/0,https://image.msscdn.net/images/goods_img/20190307/974910/974910_4_500.jpg?t=20210706120704,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/9457?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,블랙
1931 OBJECT JEANS [CROP STRAIGHT],https://www.musinsa.com/app/goods/978464/0,https://image.msscdn.net/images/goods_img/20190309/978464/978464_4_500.jpg?t=20220628150355,None,데님 팬츠,https://www.musinsa.com/app/styles/views/9160?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
LOOSE-FIT CARGO PANTS (Khaki),https://www.musinsa.com/app/goods/866458/0,https://image.msscdn.net/images/goods_img/20180925/866458/866458_3_500.jpg?t=20181004235120,None,기타 바지,https://www.musinsa.com/app/styles/views/6975?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
1931 OBJECT JEANS [CROP STRAIGHT],https://www.musinsa.com/app/goods/978464/0,https://image.msscdn.net/images/goods_img/20190309/978464/978464_4_500.jpg?t=20220628150355,None,데님 팬츠,https://www.musinsa.com/app/styles/views/9945?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=5,None
